Request id,Pickup point,Driver id,Status,Request,Hrs,Min,Sec,Drop timestamp,Timeslot,Demand,Supply,Gap
2309,Airport,NA,No Cars Available,12-07-2016 00:00,18,59,0,NA,Evening,Demand,,Gap
2304,Airport,NA,No Cars Available,12-07-2016 00:00,18,59,0,NA,Evening,Demand,,Gap
2314,Airport,NA,No Cars Available,12-07-2016 00:00,18,59,0,NA,Evening,Demand,,Gap
2308,Airport,NA,No Cars Available,12-07-2016 00:00,19,2,0,NA,Evening,Demand,,Gap
2317,Airport,NA,No Cars Available,12-07-2016 00:00,19,2,0,NA,Evening,Demand,,Gap
2313,Airport,NA,No Cars Available,12-07-2016 00:00,19,3,0,NA,Evening,Demand,,Gap
2306,City,NA,No Cars Available,12-07-2016 00:00,19,3,0,NA,Evening,Demand,,Gap
2316,Airport,NA,No Cars Available,12-07-2016 00:00,19,4,0,NA,Evening,Demand,,Gap
2321,Airport,NA,No Cars Available,12-07-2016 00:00,19,4,0,NA,Evening,Demand,,Gap
2318,Airport,NA,No Cars Available,12-07-2016 00:00,19,4,0,NA,Evening,Demand,,Gap
2319,Airport,NA,No Cars Available,12-07-2016 00:00,19,7,0,NA,Evening,Demand,,Gap
2320,Airport,NA,No Cars Available,12-07-2016 00:00,19,7,0,NA,Evening,Demand,,Gap
2324,Airport,NA,No Cars Available,12-07-2016 00:00,19,8,0,NA,Evening,Demand,,Gap
2322,Airport,NA,No Cars Available,12-07-2016 00:00,19,9,0,NA,Evening,Demand,,Gap
2329,Airport,NA,No Cars Available,12-07-2016 00:00,19,10,0,NA,Evening,Demand,,Gap
2325,Airport,NA,No Cars Available,12-07-2016 00:00,19,10,0,NA,Evening,Demand,,Gap
2344,Airport,NA,No Cars Available,12-07-2016 00:00,19,13,0,NA,Evening,Demand,,Gap
2334,Airport,NA,No Cars Available,12-07-2016 00:00,19,14,0,NA,Evening,Demand,,Gap
2330,Airport,NA,No Cars Available,12-07-2016 00:00,19,15,0,NA,Evening,Demand,,Gap
2337,Airport,NA,No Cars Available,12-07-2016 00:00,19,15,0,NA,Evening,Demand,,Gap
2326,Airport,NA,No Cars Available,12-07-2016 00:00,19,16,0,NA,Evening,Demand,,Gap
2341,Airport,NA,No Cars Available,12-07-2016 00:00,19,17,0,NA,Evening,Demand,,Gap
2332,City,NA,No Cars Available,12-07-2016 00:00,19,17,0,NA,Evening,Demand,,Gap
2338,Airport,NA,No Cars Available,12-07-2016 00:00,19,17,0,NA,Evening,Demand,,Gap
2333,Airport,NA,No Cars Available,12-07-2016 00:00,19,17,0,NA,Evening,Demand,,Gap
2336,Airport,NA,No Cars Available,12-07-2016 00:00,19,18,0,NA,Evening,Demand,,Gap
2342,Airport,NA,No Cars Available,12-07-2016 00:00,19,18,0,NA,Evening,Demand,,Gap
2343,Airport,NA,No Cars Available,12-07-2016 00:00,19,19,0,NA,Evening,Demand,,Gap
2351,City,NA,No Cars Available,12-07-2016 00:00,19,20,0,NA,Evening,Demand,,Gap
2345,Airport,NA,No Cars Available,12-07-2016 00:00,19,20,0,NA,Evening,Demand,,Gap
2350,City,NA,No Cars Available,12-07-2016 00:00,19,24,0,NA,Evening,Demand,,Gap
2352,Airport,NA,No Cars Available,12-07-2016 00:00,19,26,0,NA,Evening,Demand,,Gap
2361,Airport,NA,No Cars Available,12-07-2016 00:00,19,28,0,NA,Evening,Demand,,Gap
2364,Airport,NA,No Cars Available,12-07-2016 00:00,19,29,0,NA,Evening,Demand,,Gap
2355,Airport,NA,No Cars Available,12-07-2016 00:00,19,31,0,NA,Evening,Demand,,Gap
2357,Airport,NA,No Cars Available,12-07-2016 00:00,19,31,0,NA,Evening,Demand,,Gap
2366,Airport,NA,No Cars Available,12-07-2016 00:00,19,33,0,NA,Evening,Demand,,Gap
2367,Airport,NA,No Cars Available,12-07-2016 00:00,19,35,0,NA,Evening,Demand,,Gap
2358,Airport,NA,No Cars Available,12-07-2016 00:00,19,35,0,NA,Evening,Demand,,Gap
2362,Airport,NA,No Cars Available,12-07-2016 00:00,19,36,0,NA,Evening,Demand,,Gap
2371,Airport,NA,No Cars Available,12-07-2016 00:00,19,37,0,NA,Evening,Demand,,Gap
2369,City,NA,No Cars Available,12-07-2016 00:00,19,37,0,NA,Evening,Demand,,Gap
2380,Airport,NA,No Cars Available,12-07-2016 00:00,19,39,0,NA,Evening,Demand,,Gap
2377,Airport,NA,No Cars Available,12-07-2016 00:00,19,40,0,NA,Evening,Demand,,Gap
2384,Airport,NA,No Cars Available,12-07-2016 00:00,19,40,0,NA,Evening,Demand,,Gap
2374,Airport,NA,No Cars Available,12-07-2016 00:00,19,41,0,NA,Evening,Demand,,Gap
2379,Airport,NA,No Cars Available,12-07-2016 00:00,19,43,0,NA,Evening,Demand,,Gap
2376,City,NA,No Cars Available,12-07-2016 00:00,19,43,0,NA,Evening,Demand,,Gap
2378,Airport,NA,No Cars Available,12-07-2016 00:00,19,44,0,NA,Evening,Demand,,Gap
2388,Airport,NA,No Cars Available,12-07-2016 00:00,19,46,0,NA,Evening,Demand,,Gap
2383,Airport,NA,No Cars Available,12-07-2016 00:00,19,47,0,NA,Evening,Demand,,Gap
2385,Airport,NA,No Cars Available,12-07-2016 00:00,19,47,0,NA,Evening,Demand,,Gap
2391,Airport,NA,No Cars Available,12-07-2016 00:00,19,48,0,NA,Evening,Demand,,Gap
2386,Airport,NA,No Cars Available,12-07-2016 00:00,19,51,0,NA,Evening,Demand,,Gap
2394,Airport,NA,No Cars Available,12-07-2016 00:00,19,52,0,NA,Evening,Demand,,Gap
2402,Airport,NA,No Cars Available,12-07-2016 00:00,19,53,0,NA,Evening,Demand,,Gap
2390,Airport,NA,No Cars Available,12-07-2016 00:00,19,53,0,NA,Evening,Demand,,Gap
2401,Airport,NA,No Cars Available,12-07-2016 00:00,19,55,0,NA,Evening,Demand,,Gap
2400,Airport,NA,No Cars Available,12-07-2016 00:00,19,55,0,NA,Evening,Demand,,Gap
2403,Airport,NA,No Cars Available,12-07-2016 00:00,19,55,0,NA,Evening,Demand,,Gap
2414,Airport,NA,No Cars Available,12-07-2016 00:00,19,56,0,NA,Evening,Demand,,Gap
2393,Airport,NA,No Cars Available,12-07-2016 00:00,19,58,0,NA,Evening,Demand,,Gap
2398,Airport,NA,No Cars Available,12-07-2016 00:00,19,59,0,NA,Evening,Demand,,Gap
2408,Airport,NA,No Cars Available,12-07-2016 00:00,20,1,0,NA,Evening,Demand,,Gap
2415,Airport,NA,No Cars Available,12-07-2016 00:00,20,1,0,NA,Evening,Demand,,Gap
2421,Airport,NA,No Cars Available,12-07-2016 00:00,20,7,0,NA,Evening,Demand,,Gap
2419,Airport,NA,No Cars Available,12-07-2016 00:00,20,9,0,NA,Evening,Demand,,Gap
2409,Airport,NA,No Cars Available,12-07-2016 00:00,20,10,0,NA,Evening,Demand,,Gap
2428,Airport,NA,No Cars Available,12-07-2016 00:00,20,10,0,NA,Evening,Demand,,Gap
2426,Airport,NA,No Cars Available,12-07-2016 00:00,20,10,0,NA,Evening,Demand,,Gap
2422,Airport,NA,No Cars Available,12-07-2016 00:00,20,10,0,NA,Evening,Demand,,Gap
2427,Airport,NA,No Cars Available,12-07-2016 00:00,20,12,0,NA,Evening,Demand,,Gap
2425,Airport,NA,No Cars Available,12-07-2016 00:00,20,13,0,NA,Evening,Demand,,Gap
2429,Airport,NA,No Cars Available,12-07-2016 00:00,20,17,0,NA,Evening,Demand,,Gap
2431,Airport,NA,No Cars Available,12-07-2016 00:00,20,19,0,NA,Evening,Demand,,Gap
2439,Airport,NA,No Cars Available,12-07-2016 00:00,20,19,0,NA,Evening,Demand,,Gap
2433,Airport,NA,No Cars Available,12-07-2016 00:00,20,19,0,NA,Evening,Demand,,Gap
2450,Airport,NA,No Cars Available,12-07-2016 00:00,20,20,0,NA,Evening,Demand,,Gap
2440,Airport,NA,No Cars Available,12-07-2016 00:00,20,21,0,NA,Evening,Demand,,Gap
2442,Airport,NA,No Cars Available,12-07-2016 00:00,20,22,0,NA,Evening,Demand,,Gap
2443,Airport,NA,No Cars Available,12-07-2016 00:00,20,23,0,NA,Evening,Demand,,Gap
2446,Airport,NA,No Cars Available,12-07-2016 00:00,20,25,0,NA,Evening,Demand,,Gap
2455,Airport,NA,No Cars Available,12-07-2016 00:00,20,25,0,NA,Evening,Demand,,Gap
2453,Airport,NA,No Cars Available,12-07-2016 00:00,20,25,0,NA,Evening,Demand,,Gap
2452,Airport,NA,No Cars Available,12-07-2016 00:00,20,27,0,NA,Evening,Demand,,Gap
2454,Airport,NA,No Cars Available,12-07-2016 00:00,20,28,0,NA,Evening,Demand,,Gap
2451,Airport,NA,No Cars Available,12-07-2016 00:00,20,29,0,NA,Evening,Demand,,Gap
2438,Airport,NA,No Cars Available,12-07-2016 00:00,20,29,0,NA,Evening,Demand,,Gap
2462,Airport,NA,No Cars Available,12-07-2016 00:00,20,31,0,NA,Evening,Demand,,Gap
2468,Airport,NA,No Cars Available,12-07-2016 00:00,20,31,0,NA,Evening,Demand,,Gap
2456,Airport,NA,No Cars Available,12-07-2016 00:00,20,31,0,NA,Evening,Demand,,Gap
2471,Airport,NA,No Cars Available,12-07-2016 00:00,20,35,0,NA,Evening,Demand,,Gap
2464,Airport,NA,No Cars Available,12-07-2016 00:00,20,37,0,NA,Evening,Demand,,Gap
2477,Airport,NA,No Cars Available,12-07-2016 00:00,20,38,0,NA,Evening,Demand,,Gap
2472,Airport,NA,No Cars Available,12-07-2016 00:00,20,39,0,NA,Evening,Demand,,Gap
2470,Airport,NA,No Cars Available,12-07-2016 00:00,20,40,0,NA,Evening,Demand,,Gap
2476,Airport,NA,No Cars Available,12-07-2016 00:00,20,42,0,NA,Evening,Demand,,Gap
2475,Airport,NA,No Cars Available,12-07-2016 00:00,20,44,0,NA,Evening,Demand,,Gap
2478,Airport,NA,No Cars Available,12-07-2016 00:00,20,44,0,NA,Evening,Demand,,Gap
2493,Airport,NA,No Cars Available,12-07-2016 00:00,20,48,0,NA,Evening,Demand,,Gap
2488,Airport,NA,No Cars Available,12-07-2016 00:00,20,48,0,NA,Evening,Demand,,Gap
2495,Airport,NA,No Cars Available,12-07-2016 00:00,20,49,0,NA,Evening,Demand,,Gap
2485,Airport,NA,No Cars Available,12-07-2016 00:00,20,50,0,NA,Evening,Demand,,Gap
2489,Airport,NA,No Cars Available,12-07-2016 00:00,20,50,0,NA,Evening,Demand,,Gap
2479,Airport,NA,No Cars Available,12-07-2016 00:00,20,50,0,NA,Evening,Demand,,Gap
2487,Airport,NA,No Cars Available,12-07-2016 00:00,20,51,0,NA,Evening,Demand,,Gap
2492,Airport,NA,No Cars Available,12-07-2016 00:00,20,52,0,NA,Evening,Demand,,Gap
2500,Airport,NA,No Cars Available,12-07-2016 00:00,20,54,0,NA,Evening,Demand,,Gap
2504,Airport,NA,No Cars Available,12-07-2016 00:00,20,55,0,NA,Evening,Demand,,Gap
2503,Airport,NA,No Cars Available,12-07-2016 00:00,20,55,0,NA,Evening,Demand,,Gap
2490,Airport,NA,No Cars Available,12-07-2016 00:00,20,56,0,NA,Evening,Demand,,Gap
2502,Airport,NA,No Cars Available,12-07-2016 00:00,20,56,0,NA,Evening,Demand,,Gap
2494,Airport,NA,No Cars Available,12-07-2016 00:00,20,57,0,NA,Evening,Demand,,Gap
2501,Airport,NA,No Cars Available,12-07-2016 00:00,20,59,0,NA,Evening,Demand,,Gap
2498,Airport,NA,No Cars Available,12-07-2016 00:00,21,0,0,NA,Night,Demand,,Gap
2512,Airport,NA,No Cars Available,12-07-2016 00:00,21,3,0,NA,Night,Demand,,Gap
2514,Airport,NA,No Cars Available,12-07-2016 00:00,21,7,0,NA,Night,Demand,,Gap
2519,Airport,NA,No Cars Available,12-07-2016 00:00,21,7,0,NA,Night,Demand,,Gap
2513,Airport,NA,No Cars Available,12-07-2016 00:00,21,8,0,NA,Night,Demand,,Gap
2515,Airport,NA,No Cars Available,12-07-2016 00:00,21,8,0,NA,Night,Demand,,Gap
2522,City,NA,No Cars Available,12-07-2016 00:00,21,9,0,NA,Night,Demand,,Gap
2528,Airport,NA,No Cars Available,12-07-2016 00:00,21,11,0,NA,Night,Demand,,Gap
2523,Airport,NA,No Cars Available,12-07-2016 00:00,21,11,0,NA,Night,Demand,,Gap
2529,Airport,NA,No Cars Available,12-07-2016 00:00,21,12,0,NA,Night,Demand,,Gap
2521,Airport,NA,No Cars Available,12-07-2016 00:00,21,13,0,NA,Night,Demand,,Gap
2525,Airport,NA,No Cars Available,12-07-2016 00:00,21,15,0,NA,Night,Demand,,Gap
2541,Airport,NA,No Cars Available,12-07-2016 00:00,21,15,0,NA,Night,Demand,,Gap
2536,Airport,NA,No Cars Available,12-07-2016 00:00,21,15,0,NA,Night,Demand,,Gap
2546,Airport,NA,No Cars Available,12-07-2016 00:00,21,16,0,NA,Night,Demand,,Gap
2531,Airport,NA,No Cars Available,12-07-2016 00:00,21,16,0,NA,Night,Demand,,Gap
2542,Airport,NA,No Cars Available,12-07-2016 00:00,21,16,0,NA,Night,Demand,,Gap
2534,City,NA,No Cars Available,12-07-2016 00:00,21,18,0,NA,Night,Demand,,Gap
2539,Airport,NA,No Cars Available,12-07-2016 00:00,21,19,0,NA,Night,Demand,,Gap
2533,Airport,NA,No Cars Available,12-07-2016 00:00,21,19,0,NA,Night,Demand,,Gap
2558,Airport,NA,No Cars Available,12-07-2016 00:00,21,21,0,NA,Night,Demand,,Gap
2550,Airport,NA,No Cars Available,12-07-2016 00:00,21,21,0,NA,Night,Demand,,Gap
2547,Airport,NA,No Cars Available,12-07-2016 00:00,21,22,0,NA,Night,Demand,,Gap
2538,Airport,NA,No Cars Available,12-07-2016 00:00,21,22,0,NA,Night,Demand,,Gap
2557,Airport,NA,No Cars Available,12-07-2016 00:00,21,23,0,NA,Night,Demand,,Gap
2563,Airport,NA,No Cars Available,12-07-2016 00:00,21,24,0,NA,Night,Demand,,Gap
2548,Airport,NA,No Cars Available,12-07-2016 00:00,21,24,0,NA,Night,Demand,,Gap
2551,Airport,NA,No Cars Available,12-07-2016 00:00,21,26,0,NA,Night,Demand,,Gap
2555,Airport,NA,No Cars Available,12-07-2016 00:00,21,28,0,NA,Night,Demand,,Gap
2549,Airport,NA,No Cars Available,12-07-2016 00:00,21,28,0,NA,Night,Demand,,Gap
2554,Airport,NA,No Cars Available,12-07-2016 00:00,21,30,0,NA,Night,Demand,,Gap
2566,Airport,NA,No Cars Available,12-07-2016 00:00,21,31,0,NA,Night,Demand,,Gap
2562,Airport,NA,No Cars Available,12-07-2016 00:00,21,32,0,NA,Night,Demand,,Gap
2571,Airport,NA,No Cars Available,12-07-2016 00:00,21,32,0,NA,Night,Demand,,Gap
2565,Airport,NA,No Cars Available,12-07-2016 00:00,21,32,0,NA,Night,Demand,,Gap
2575,Airport,NA,No Cars Available,12-07-2016 00:00,21,33,0,NA,Night,Demand,,Gap
2568,Airport,NA,No Cars Available,12-07-2016 00:00,21,34,0,NA,Night,Demand,,Gap
2570,Airport,NA,No Cars Available,12-07-2016 00:00,21,34,0,NA,Night,Demand,,Gap
2564,Airport,NA,No Cars Available,12-07-2016 00:00,21,35,0,NA,Night,Demand,,Gap
2581,Airport,NA,No Cars Available,12-07-2016 00:00,21,35,0,NA,Night,Demand,,Gap
2576,Airport,NA,No Cars Available,12-07-2016 00:00,21,36,0,NA,Night,Demand,,Gap
2579,Airport,NA,No Cars Available,12-07-2016 00:00,21,38,0,NA,Night,Demand,,Gap
2574,Airport,NA,No Cars Available,12-07-2016 00:00,21,38,0,NA,Night,Demand,,Gap
2577,Airport,NA,No Cars Available,12-07-2016 00:00,21,38,0,NA,Night,Demand,,Gap
2580,Airport,NA,No Cars Available,12-07-2016 00:00,21,39,0,NA,Night,Demand,,Gap
2583,Airport,NA,No Cars Available,12-07-2016 00:00,21,41,0,NA,Night,Demand,,Gap
2573,Airport,NA,No Cars Available,12-07-2016 00:00,21,42,0,NA,Night,Demand,,Gap
2578,Airport,NA,No Cars Available,12-07-2016 00:00,21,42,0,NA,Night,Demand,,Gap
2590,Airport,NA,No Cars Available,12-07-2016 00:00,21,42,0,NA,Night,Demand,,Gap
2585,Airport,NA,No Cars Available,12-07-2016 00:00,21,42,0,NA,Night,Demand,,Gap
2594,Airport,NA,No Cars Available,12-07-2016 00:00,21,44,0,NA,Night,Demand,,Gap
2586,Airport,NA,No Cars Available,12-07-2016 00:00,21,45,0,NA,Night,Demand,,Gap
2587,Airport,NA,No Cars Available,12-07-2016 00:00,21,45,0,NA,Night,Demand,,Gap
2595,Airport,NA,No Cars Available,12-07-2016 00:00,21,49,0,NA,Night,Demand,,Gap
2599,Airport,NA,No Cars Available,12-07-2016 00:00,21,51,0,NA,Night,Demand,,Gap
2592,Airport,NA,No Cars Available,12-07-2016 00:00,21,52,0,NA,Night,Demand,,Gap
2600,Airport,NA,No Cars Available,12-07-2016 00:00,21,55,0,NA,Night,Demand,,Gap
2602,Airport,NA,No Cars Available,12-07-2016 00:00,21,56,0,NA,Night,Demand,,Gap
2601,Airport,NA,No Cars Available,12-07-2016 00:00,21,56,0,NA,Night,Demand,,Gap
2607,Airport,NA,No Cars Available,12-07-2016 00:00,21,59,0,NA,Night,Demand,,Gap
2612,Airport,NA,No Cars Available,12-07-2016 00:00,22,2,0,NA,Night,Demand,,Gap
2605,Airport,NA,No Cars Available,12-07-2016 00:00,22,3,0,NA,Night,Demand,,Gap
2606,Airport,NA,No Cars Available,12-07-2016 00:00,22,3,0,NA,Night,Demand,,Gap
2611,Airport,NA,No Cars Available,12-07-2016 00:00,22,4,0,NA,Night,Demand,,Gap
2614,Airport,NA,No Cars Available,12-07-2016 00:00,22,5,0,NA,Night,Demand,,Gap
2610,Airport,NA,No Cars Available,12-07-2016 00:00,22,6,0,NA,Night,Demand,,Gap
2615,Airport,NA,No Cars Available,12-07-2016 00:00,22,6,0,NA,Night,Demand,,Gap
2616,Airport,NA,No Cars Available,12-07-2016 00:00,22,7,0,NA,Night,Demand,,Gap
2618,Airport,NA,No Cars Available,12-07-2016 00:00,22,7,0,NA,Night,Demand,,Gap
2620,Airport,NA,No Cars Available,12-07-2016 00:00,22,8,0,NA,Night,Demand,,Gap
2623,Airport,NA,No Cars Available,12-07-2016 00:00,22,9,0,NA,Night,Demand,,Gap
2626,Airport,NA,No Cars Available,12-07-2016 00:00,22,11,0,NA,Night,Demand,,Gap
2619,Airport,NA,No Cars Available,12-07-2016 00:00,22,11,0,NA,Night,Demand,,Gap
2617,Airport,NA,No Cars Available,12-07-2016 00:00,22,11,0,NA,Night,Demand,,Gap
2622,Airport,NA,No Cars Available,12-07-2016 00:00,22,15,0,NA,Night,Demand,,Gap
2630,City,NA,No Cars Available,12-07-2016 00:00,22,15,0,NA,Night,Demand,,Gap
2638,Airport,NA,No Cars Available,12-07-2016 00:00,22,26,0,NA,Night,Demand,,Gap
2639,Airport,NA,No Cars Available,12-07-2016 00:00,22,28,0,NA,Night,Demand,,Gap
2634,City,NA,No Cars Available,12-07-2016 00:00,22,30,0,NA,Night,Demand,,Gap
2640,Airport,NA,No Cars Available,12-07-2016 00:00,22,32,0,NA,Night,Demand,,Gap
2649,City,NA,No Cars Available,12-07-2016 00:00,22,54,0,NA,Night,Demand,,Gap
2653,City,NA,No Cars Available,12-07-2016 00:00,22,59,0,NA,Night,Demand,,Gap
2654,City,NA,No Cars Available,12-07-2016 00:00,23,4,0,NA,Night,Demand,,Gap
2652,Airport,NA,No Cars Available,12-07-2016 00:00,23,7,0,NA,Night,Demand,,Gap
2656,Airport,NA,No Cars Available,12-07-2016 00:00,23,8,0,NA,Night,Demand,,Gap
2655,City,NA,No Cars Available,12-07-2016 00:00,23,11,0,NA,Night,Demand,,Gap
2660,Airport,NA,No Cars Available,12-07-2016 00:00,23,17,0,NA,Night,Demand,,Gap
2659,City,NA,No Cars Available,12-07-2016 00:00,23,22,0,NA,Night,Demand,,Gap
2663,Airport,NA,No Cars Available,12-07-2016 00:00,23,25,0,NA,Night,Demand,,Gap
2669,Airport,NA,No Cars Available,12-07-2016 00:00,23,37,0,NA,Night,Demand,,Gap
2670,Airport,NA,No Cars Available,12-07-2016 00:00,23,39,0,NA,Night,Demand,,Gap
2671,City,NA,No Cars Available,12-07-2016 00:00,23,43,0,NA,Night,Demand,,Gap
2673,Airport,NA,No Cars Available,12-07-2016 00:00,23,43,0,NA,Night,Demand,,Gap
2674,City,NA,No Cars Available,12-07-2016 00:00,23,45,0,NA,Night,Demand,,Gap
2678,Airport,NA,No Cars Available,12-07-2016 00:00,23,53,0,NA,Night,Demand,,Gap
4020,Airport,NA,No Cars Available,13-07-2016 00:00,0,2,14,NA,Late Night,Demand,,Gap
4022,City,NA,No Cars Available,13-07-2016 00:00,0,7,31,NA,Late Night,Demand,,Gap
4026,City,NA,No Cars Available,13-07-2016 00:00,0,8,23,NA,Late Night,Demand,,Gap
4025,City,NA,No Cars Available,13-07-2016 00:00,0,12,33,NA,Late Night,Demand,,Gap
2684,Airport,NA,No Cars Available,13-07-2016 00:00,0,14,40,NA,Late Night,Demand,,Gap
2685,City,NA,No Cars Available,13-07-2016 00:00,0,16,12,NA,Late Night,Demand,,Gap
2686,City,NA,No Cars Available,13-07-2016 00:00,0,24,18,NA,Late Night,Demand,,Gap
2688,City,NA,No Cars Available,13-07-2016 00:00,0,26,2,NA,Late Night,Demand,,Gap
2687,Airport,NA,No Cars Available,13-07-2016 00:00,0,31,2,NA,Late Night,Demand,,Gap
2690,Airport,NA,No Cars Available,13-07-2016 00:00,0,44,18,NA,Late Night,Demand,,Gap
2695,Airport,NA,No Cars Available,13-07-2016 00:00,0,48,15,NA,Late Night,Demand,,Gap
2693,Airport,NA,No Cars Available,13-07-2016 00:00,0,49,46,NA,Late Night,Demand,,Gap
2696,Airport,NA,No Cars Available,13-07-2016 00:00,0,50,15,NA,Late Night,Demand,,Gap
2694,Airport,NA,No Cars Available,13-07-2016 00:00,0,50,22,NA,Late Night,Demand,,Gap
2698,Airport,NA,No Cars Available,13-07-2016 00:00,0,55,59,NA,Late Night,Demand,,Gap
2697,City,NA,No Cars Available,13-07-2016 00:00,0,57,1,NA,Late Night,Demand,,Gap
2699,Airport,NA,No Cars Available,13-07-2016 00:00,0,59,51,NA,Late Night,Demand,,Gap
2700,City,NA,No Cars Available,13-07-2016 00:00,1,3,2,NA,Late Night,Demand,,Gap
2703,City,NA,No Cars Available,13-07-2016 00:00,1,9,58,NA,Late Night,Demand,,Gap
2705,Airport,NA,No Cars Available,13-07-2016 00:00,1,15,29,NA,Late Night,Demand,,Gap
2706,Airport,NA,No Cars Available,13-07-2016 00:00,1,21,14,NA,Late Night,Demand,,Gap
2710,Airport,NA,No Cars Available,13-07-2016 00:00,1,44,2,NA,Late Night,Demand,,Gap
2711,City,NA,No Cars Available,13-07-2016 00:00,1,47,28,NA,Late Night,Demand,,Gap
2712,Airport,NA,No Cars Available,13-07-2016 00:00,1,53,20,NA,Late Night,Demand,,Gap
2716,City,NA,No Cars Available,13-07-2016 00:00,1,56,49,NA,Late Night,Demand,,Gap
2715,Airport,NA,No Cars Available,13-07-2016 00:00,1,58,14,NA,Late Night,Demand,,Gap
2718,City,NA,No Cars Available,13-07-2016 00:00,2,6,39,NA,Late Night,Demand,,Gap
2720,City,NA,No Cars Available,13-07-2016 00:00,2,13,21,NA,Late Night,Demand,,Gap
2722,Airport,NA,No Cars Available,13-07-2016 00:00,2,16,38,NA,Late Night,Demand,,Gap
2721,Airport,NA,No Cars Available,13-07-2016 00:00,2,22,0,NA,Late Night,Demand,,Gap
2725,Airport,NA,No Cars Available,13-07-2016 00:00,2,26,30,NA,Late Night,Demand,,Gap
2726,City,NA,No Cars Available,13-07-2016 00:00,2,27,48,NA,Late Night,Demand,,Gap
2724,City,NA,No Cars Available,13-07-2016 00:00,2,31,27,NA,Late Night,Demand,,Gap
2734,City,NA,No Cars Available,13-07-2016 00:00,2,35,47,NA,Late Night,Demand,,Gap
2728,City,NA,No Cars Available,13-07-2016 00:00,2,35,52,NA,Late Night,Demand,,Gap
2730,City,NA,No Cars Available,13-07-2016 00:00,2,37,5,NA,Late Night,Demand,,Gap
2727,City,NA,No Cars Available,13-07-2016 00:00,2,38,6,NA,Late Night,Demand,,Gap
2735,Airport,NA,No Cars Available,13-07-2016 00:00,2,43,44,NA,Late Night,Demand,,Gap
2738,City,NA,No Cars Available,13-07-2016 00:00,2,48,50,NA,Late Night,Demand,,Gap
2739,Airport,NA,No Cars Available,13-07-2016 00:00,2,55,58,NA,Late Night,Demand,,Gap
2737,Airport,NA,No Cars Available,13-07-2016 00:00,2,56,33,NA,Late Night,Demand,,Gap
2741,Airport,NA,No Cars Available,13-07-2016 00:00,3,10,2,NA,Late Night,Demand,,Gap
2743,Airport,NA,No Cars Available,13-07-2016 00:00,3,12,16,NA,Late Night,Demand,,Gap
2744,City,NA,No Cars Available,13-07-2016 00:00,3,13,48,NA,Late Night,Demand,,Gap
2745,City,NA,No Cars Available,13-07-2016 00:00,3,14,45,NA,Late Night,Demand,,Gap
2748,Airport,NA,No Cars Available,13-07-2016 00:00,3,19,2,NA,Late Night,Demand,,Gap
2749,Airport,NA,No Cars Available,13-07-2016 00:00,3,30,39,NA,Late Night,Demand,,Gap
2753,City,NA,No Cars Available,13-07-2016 00:00,3,33,25,NA,Late Night,Demand,,Gap
2751,Airport,NA,No Cars Available,13-07-2016 00:00,3,33,57,NA,Late Night,Demand,,Gap
2754,Airport,NA,No Cars Available,13-07-2016 00:00,3,35,22,NA,Late Night,Demand,,Gap
2755,Airport,NA,No Cars Available,13-07-2016 00:00,3,37,10,NA,Late Night,Demand,,Gap
2756,Airport,NA,No Cars Available,13-07-2016 00:00,3,41,42,NA,Late Night,Demand,,Gap
2757,Airport,NA,No Cars Available,13-07-2016 00:00,3,44,25,NA,Late Night,Demand,,Gap
2760,City,NA,No Cars Available,13-07-2016 00:00,3,46,37,NA,Late Night,Demand,,Gap
2763,City,NA,No Cars Available,13-07-2016 00:00,3,58,0,NA,Late Night,Demand,,Gap
2765,Airport,NA,No Cars Available,13-07-2016 00:00,4,3,17,NA,Early Morning,Demand,,Gap
2766,City,NA,No Cars Available,13-07-2016 00:00,4,11,6,NA,Early Morning,Demand,,Gap
2770,Airport,NA,No Cars Available,13-07-2016 00:00,4,22,16,NA,Early Morning,Demand,,Gap
2773,Airport,NA,No Cars Available,13-07-2016 00:00,4,32,49,NA,Early Morning,Demand,,Gap
